image_id,source,image_url,questions,source_type
288982,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000288982.jpg,What is the cat's name? | Is the cat drunk? | Is he always so mellow? | Why is that cat so fat? | Is this cat drinking alcohol?,coco_fallback
12698,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000012698.jpg,What kind of sandwich is that? | Where is this food from? | What is the name of this meal? | Is that quinoa served with the sandwich? | What type of food is pictured?,coco_fallback
468013,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000468013.jpg,What is the cow looking at? | Is this in India? | Is this a market? | Is that a farmers market? | Is that a flood?,coco_fallback
4880,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000004880.jpg,What time is displayed on the clock? | Is that Big Ben? | What architectural period does this represent? | What city is that in? | Why do you think the photographer took the photo in this way?,coco_fallback
465027,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000465027.jpg,Is this desk messy? | Is that a new computer? | What magazine is that ? | What kind of computer is this? | Is that a Mac?,coco_fallback
478962,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000478962.jpg,Who's dog is that? | What type of dog is this? | Who put the tie on the dog? | Can this dog hurt itself wearing that tie? | Does the dog ever get tangled up while wearing that tie?,coco_fallback
468542,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000468542.jpg,What do you think those cows are grazing on? | Are those meat cows or milk cows? | Who is riding the horse? | Are you changing pastures? | How many cows do you have?,coco_fallback
498649,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000498649.jpg,Are these doghnuts or onion rings? | Are those cake doughnuts? | What kind of doughnuts are those? | How many did you make? | Are those fried or cake donuts?,coco_fallback
391912,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000391912.jpg,Are these real giraffes? | Can't they step over that fence? | How tall are giraffes? | Are those wild giraffes? | Are the giraffes related to one another?,coco_fallback
303959,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000303959.jpg,What is the recipe for this? | Who made the meal? | How many calories are in this plate of food? | What is the name of this dish? | What kind of food is that?,coco_fallback
181611,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000181611.jpg,Where are the other elephants? | How old is the elephant? | Was the elephant there by himself? | Does the elephant have any family in the picture? | Are there any other elephants around?,coco_fallback
308549,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000308549.jpg,Is the cat a boy or girl? | Does the cat sleep inside the suitcase? | What is the cat's name? | How many years has the cat been in that house? | Do you like this cat's eyes?,coco_fallback
386253,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000386253.jpg,Who put this display together? | How big is your collection? | Are these stuffed animals for sale? | Are the bears defending the fort? | Is that a stuffed castle?,coco_fallback
142,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,Who's sandwich is that? | Did you really eat that? | What kind of sandwich is that? | Is this vegan french toast? | Does this look apetizing?,coco_fallback
409681,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000409681.jpg,Who is flying the kite? | How large is that kite? | It's not a real skin is it? | Is that a kite? | How many people do they need to fly this kite?,coco_fallback
404222,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000404222.jpg,Does the toilet seem awfully close to the shower curtain? | Is this a new bathroom? | What material are those drapes made out of? | Why is that bathroom so small? | Is this a full or half bathroom?,coco_fallback
20701,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000020701.jpg,How much room did they have? | Are those zebras in a park or zoo? | Are these zebras a couple? | Where is this? | Are there more zebras in this area?,coco_fallback
530187,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000530187.jpg,Is this a room in a nice hotel? | Does this hotel decor look beckoning or forlorn? | Is this a hotel room? | Does it seem clean? | What hotel is this?,coco_fallback
125667,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000125667.jpg,How many people live in this house? | How recently was the kitchen renovated? | Whose wood-burning stove is that? | Is that fruit on the counter? | Is that an old stove?,coco_fallback
353223,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000353223.jpg,Are you just learning? | Where is she surfing? | How long did it take before she was able to stand on a surfboard? | Is she a good surfer? | Does the woman surf often?,coco_fallback
358237,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000358237.jpg,Have you purchased a bicycle from there? | What do you call those old-fashioned bikes on the sign? | Did they intentionally take the picture of the guy riding the bike by the bike shop? | Is that a bike rack in front of the store? | Do you ride a bike?,coco_fallback
521887,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000521887.jpg,How many calories is that? | How was the burger? | Are the fries seasoned? | What is on that burger? | How much time on a treadmill to work off this meal?,coco_fallback
346950,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000346950.jpg,How long was he gone? | Which branch of military is he in? | Is this a reunion photo? | Who is the soldier? | How long do you think it has been since these boys last saw this man?,coco_fallback
392796,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000392796.jpg,Is that bathtub in a trailer? | Whose bathroom is this? | Is that a washing machine in the bathroom? | Is this bathroom made of wood? | Where was this taken?,coco_fallback
124397,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000124397.jpg,Is the boy dialing the man's phone? | How old is the baby? | How old is the child? | Who is that little boy? | What are they looking at?,coco_fallback
270716,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000270716.jpg,Are the logs going to fall out of the truck? | Where is this? | Is that your semi? | Did the logs stay on the truck? | Where is he hauling the logs?,coco_fallback
378111,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000378111.jpg,What airport did that plan leave from? | Where is the plane going? | Is it early morning or night? | Is that a Boeing 737? | Where was the plane flying to?,coco_fallback
250737,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000250737.jpg,What city is this in? | Is this a parade? | Who was the parade for? | What event is going on? | How long has he been a police officer?,coco_fallback
148291,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000148291.jpg,Does this phone work? | Is it broken? | Why is this phone broken? | What kind of phone is that? | Is that phone broken?,coco_fallback
80159,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000080159.jpg,Where did they get their decorating ideas from? | Did you decorate the room? | Is that window shut? | Whose room is this? | Who decorated that bedroom?,coco_fallback
134306,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000134306.jpg,Are these sheep happy? | Why is there something blue on top of the sheep? | Were there more animals there? | What is the blue stuff on their backs? | Did the sheep let you pet them?,coco_fallback
2083,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000002083.jpg,Do you make a lot of big meals? | How do you decide who does the dishes? | Is this photo from the nineties? | Did they just eat dinner? | What food is she cleaning off the plate?,coco_fallback
508592,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000508592.jpg,What kind of cheese is in that delicious pasta? | What kind of dish is that? | Is that a potato dish? | How much did that cost? | What is all in the pasta dish?,coco_fallback
90912,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000090912.jpg,Whose wine glasses are these? | What type of wine is in the glass? | Did someone drink all these glasses? | What type of wine glasses are those? | Did you drink all that wine?,coco_fallback
480787,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000480787.jpg,Why are there so many kites flying? | How many kites are flying? | What beach is this? | In what part of the world is this beach located? | What beach is this?,coco_fallback
424161,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000424161.jpg,When was this place built? | Does the rest of the house have a wooden furnishing? | Who arranged the furniture? | Does this look like a cabin? | Is the fireplace being used?,coco_fallback
581042,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000581042.jpg,How old is that clock? | How old is that clock? | How old is that clock? | Does that flag always hang there in the background? | When was the clock made?,coco_fallback
201213,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000201213.jpg,Is this kid going fishing? | What kind of boat is that? | How old is the rower? | Is the water clean? | Who is that in the boat?,coco_fallback
309521,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000309521.jpg,Is that headboard handcrafted? | Whose bed is this? | What is that? | Where did the new bedspread come from? | How much did those new sheets cost?,coco_fallback
369380,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000369380.jpg,How old is the elephant? | How much does that elephant weigh? | How old is this elephant? | Why are those elephants tusk cut? | What happened to his tusks?,coco_fallback
536010,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000536010.jpg,Whose kitchen is this? | What kind of cabinets are they? | Do you love this kitchen? | How big is the kitchen? | Who's kitchen is that?,coco_fallback
453815,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000453815.jpg,How much cat hair is in your keyboard? | Did the cat spill the soda? | What is the animal's name? | Is the cat drinking pepsi? | Is that a kitten on that keyboard?,coco_fallback
134128,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000134128.jpg,Is a guest over for this dinner? | Who is eating at this meal? | What occasion is being celebrated? | What meal are they eating? | Whats all the food for?,coco_fallback
200033,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000200033.jpg,Does the woman in black use anything other than her bicycle for transportation? | Is there a festival going on? | Are buskers popular in your city? | How old is the woman riding the bike? | Did you bike while you were there?,coco_fallback
162547,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000162547.jpg,Did the wind affect his riding with an umbrella? | Why is he wearing suede shoes in rain? | Is it safe to ride that bike in the rain? | Wouldn't it be safer to use two hands? | Can you ride like he is riding?,coco_fallback
163091,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000163091.jpg,What model of plane is that? | Where was that museum? | What kind of plane is that? | Where is this aircraft museum? | Did you get to go inside any of the airplanes?,coco_fallback
426565,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000426565.jpg,Will this surfer fall of the surf board? | How long have you been surfing? | Was the water cold? | Is the man going to wipe out? | How long has he been surfing?,coco_fallback
235813,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000235813.jpg,Where is this? | Did you have to wade out to the boat? | What type of fish are in the water? | Where is the owner of the boat? | Whose boat is that?,coco_fallback
107443,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000107443.jpg,Are you a vegetarian? | What kind of sandwich is that? | What kind of sandwhich is that? | What spread is on the sandwich? | What are the ingredients?,coco_fallback
139124,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000139124.jpg,Where is that clock? | Is that clock in Prague? | Is this a giant cuckoo clock? | Where is this clock at? | What kind of statue is that?,coco_fallback
63408,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000063408.jpg,What kind of flower is that? | Are the flowers real? | Are those real flowers? | How much did those vases cost? | How much did that vase cost?,coco_fallback
401768,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000401768.jpg,Is that turf better than the regular kind? | Did this man win the tennis match? | Did he win the match? | What is the name of the tennis player? | What type of playing surface is he playing on?,coco_fallback
167603,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000167603.jpg,How many flags are seen? | How much was the bus fare? | How far is Bulleen? | What is the route for this bus? | Is it an energy efficient bus?,coco_fallback
429658,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000429658.jpg,Where is the bus going? | Is it faster to get there by bus or bike? | What city is this street in? | Where is the bus going? | Do people there always ride their bikes in the middle of the street?,coco_fallback
371484,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000371484.jpg,What is being blended? | What is in that? | What type of machine is being used? | What type of food is being blended? | what is in the blender,coco_fallback
376263,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000376263.jpg,Where is that fire hydrant? | Who painted the hydrant? | Why don't they make art on all fire hydrants like this? | Why is the fire hydrant painted? | Are any others painted?,coco_fallback
157036,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000157036.jpg,Are there any types of animals raised on this farm? | What animals are these? | What type of animals are on the grass? | Do you think black sheep's wool is more prized than white wool? | Are those sheep?,coco_fallback
335784,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000335784.jpg,What make are those motorcycles? | Where are they driving to? | Do you know any of them? | Where are the bikers going? | What model of bikes are those?,coco_fallback
53084,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000053084.jpg,How fast is he going? | Can that snow boarder do complicated tricks? | How often do you go snowboarding? | How long did you stay out? | Is that a professional snowboarder?,coco_fallback
121107,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000121107.jpg,Was it pointing to a fruit stand? | What is happening at that farm? | Is this on private property? | What is the meaning behind this sign? | Are there green apples at the farm?,coco_fallback
379467,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000379467.jpg,Is giraffe a baby? | IS that giraffe okay on the ground like that? | How old is this baby zebra? | How old is this giraffe? | Was his mom near as he slept?,coco_fallback
53091,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000053091.jpg,Are the vegetables in the bowl fresh? | What kind of dish is this? | What dressing is in the salad? | What type of dish is that? | Did you make that?,coco_fallback
251511,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000251511.jpg,Does he fall a lot? | Did boat make this wave? | What ocean is this? | Were they alright? | Was the surfer okay after his wipeout?,coco_fallback
42169,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000042169.jpg,What year was this picture from? | How old is this picture? | What era was this photo taken in? | Is it appropriate to use an umbrella while wearing a house coat? | Was this a relative?,coco_fallback
63797,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000063797.jpg,Where was this located? | What kind of clock is that? | Where is this clock? | How old is that building? | How tall is that clock??,coco_fallback
146053,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000146053.jpg,Is the man following a set trail? | Where is this? | How long does it take to go down the mountain? | What is that rope or rail for? | How long is the whole trail?,coco_fallback
439995,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000439995.jpg,Was that a new microwave? | How new is the microwave? | Is the microwave complicated to use? | Is that a convection oven? | What food are they making?,coco_fallback
472841,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000472841.jpg,What scared this horse? | Is the horse going to run in to the fence? | How old is it? | How old is it? | How old is this horse?,coco_fallback
367111,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000367111.jpg,What is SunExpress? | What airport is this? | Where does sunexpress fly to? | Is the plane from an international or domestic airline? | How long did you wait for your flight?,coco_fallback
2150,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000002150.jpg,Where did you get that vase? | Did that rose come from someone's personal garden? | What kind of glaze is on that vase? | What kind of flower is in the vase? | What type of vase is that/,coco_fallback
64377,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000064377.jpg,Is the animal in the middle different from all the rest? | What type of animal is in the distance? | Are those your horses? | Is the climate arid here? | Are those horses?,coco_fallback
473531,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000473531.jpg,Is that your horse? | What is the horse doing on the sidewalk? | Is the horse walking on its own? | Why is this horse loose on the street? | Where was his owner?,coco_fallback
450592,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000450592.jpg,What are the horses pulling? | Is this the first Brinks truck? | What year was this from? | Where did you find this picture? | Are the horses carrying that trailer?,coco_fallback
210193,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000210193.jpg,Are these flowers real? | What kind of flowers are those? | What kind of flowers are these? | What type of flower is that? | Are those flowers artificial?,coco_fallback
354220,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000354220.jpg,What country are these elephants from? | Where are they riding to? | How do they manage to tame the elephants? | How long can you ride on these elephants for? | How old is the photo?,coco_fallback
101989,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000101989.jpg,What type of cake is that? | What is she cutting? | What are they cutting? | Whose birthday? | What do you think this dessert is made out of?,coco_fallback
192669,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000192669.jpg,Is this plane landing or taking off? | Is that kind of plane safe to travel in? | What type of plane is this? | What kind of plane is that? | What is the plane's destination?,coco_fallback
118994,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000118994.jpg,What type of bird is it? | Does the owl look annoyed? | Did you get a chance to hold the owl? | How long has that man been an owl handler? | Is that owl trained?,coco_fallback
48103,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000048103.jpg,Where is this? | Is that a Canadian kite? | What is the person's name? | What beach is this? | Where is this body of water located?,coco_fallback
535302,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000535302.jpg,How long has that child been skiing? | How old is the kid? | What is the child's name? | What type of snow boots are those? | What mountain are they on?,coco_fallback
54205,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000054205.jpg,Is his team winning the ultimate frisbee game? | Are they playing frisbee football? | Where are they playing this? | Are the people here playing an organized game of frisbee? | Is this a trick contest?,coco_fallback
210849,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000210849.jpg,Why is there a horse on the roof? | Are the wagons hauling something? | How long ago was this taken? | Why is there a statue of a horse on top of the building? | How old is this picture?,coco_fallback
332202,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000332202.jpg,DO you enjoy cooking in this awesome kitchen? | Is this your kitchen? | Is that a picture of your kitchen? | Is the kitchen being remodeled? | Are you remodeling?,coco_fallback
172232,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000172232.jpg,How old is that vending machine? | Does that coke machine work? | how much do you think this sells for? | Is this soda machine vintage? | Is this fridge old?,coco_fallback
523815,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000523815.jpg,What ingredients did you use? | How big was that pizza? | Is that a giant pizza crust? | What kind of pizza is he making? | How long does it have to cook?,coco_fallback
483304,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000483304.jpg,Who is playing tennis | Who is the man in the blue striped shirt? | Is that man playing tennis barefoot? | How long have these people been playing tennis together? | Is this a professional doubles game of tennis?,coco_fallback
443749,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000443749.jpg,How small was that McDonald's? | Is this in the Bronx? | Is that an elevator in the subway access? | Were you casing the armored truck? | What street are these trucks on?,coco_fallback
244720,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000244720.jpg,How many dogs do you have? | Are these dogs riding on the truck? | Are the dogs chained to the truck? | How do those dogs stay balanced going down the road? | Why are there no rails on the back of the truck?,coco_fallback
281121,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000281121.jpg,Is the elephant with the blue blanket on its back younger than the other elephants? | What type of elephants are these? | How old is the elephant on the right? | Where are these elephants? | How many elephants were there?,coco_fallback
39708,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000039708.jpg,Why did pictures look so bad? | ARe they all wearing socks? | Is this the tennis team? | Are these tennis players still playing today? | Are there tennis team?,coco_fallback
7318,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000007318.jpg,What kind of hot dog are they? | Where can I order this exact dish? | Is that girl going to both hot dogs? | What is her name? | Is she going to lick that?,coco_fallback
14998,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000014998.jpg,Is that a zebra? | Is that in a zoo? | Do those zebra ears look strangely like they have giraffe spots? | do you think zebra's are neat? | Are the zebra eating grass?,coco_fallback
470190,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000470190.jpg,What street is that? | Is that a bicycle or motorcycle? | What is the model of the bike? | What type of motorbike is it? | What type of motorcycle is this?,coco_fallback
335659,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000335659.jpg,Where is this toilet located? | Why is there a computer in the bathroom? | Why are there computers on a toilet? | Is this a luxury toilet? | Whose bathroom is this?,coco_fallback
254101,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000254101.jpg,Why are they throwing away a fridge? | Why is that refridgerator chained up? | Why don't they get rid of all the scrap metal? | What is that poster of? | Who are the people in that poster?,coco_fallback
345024,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000345024.jpg,Is that in your house? | Is that a branch on top of the mantle? | What kind of mantle is that/ | Do the dried flowers have a cultural significance? | How old is the clock?,coco_fallback
188929,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000188929.jpg,Who is this man/ | Why is he dressed up? | What is his name? | Why is this person all dressed up? | What is he smirking at?,coco_fallback
13258,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000013258.jpg,Don't these tourists know that bear is ready to attack? | Why is the bear so close? | why are those people near the bears? | Is that a dog or a bear on the left? | Aren't people afraid of the bears?,coco_fallback
176085,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000176085.jpg,How often do you cut up fruit like this? | Do you like these fruits? | Why so much fruit? | How many calories was this meal? | What are they making with those fruits,coco_fallback
44209,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000044209.jpg,What is the dog's name? | Is the dog going to fall off the surfboard? | Why do you suppose bulldogs make good surfers? | What ocean is this? | How did the dog learn to surf?,coco_fallback
315568,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000315568.jpg,Was that a good book? | What book is the woman reading? | What book was she reading? | What is her name? | Is it a good book?,coco_fallback
67548,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000067548.jpg,Who was she playing against? | What's the score in the game? | Does she usually grip the racquet incorrectly? | Did she win her tennis match? | Who is the player?,coco_fallback
559995,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000559995.jpg,Is the store open? | Why do they have a one way sign in the only direction you can go in? | Where is this street? | What city is this? | Where is that car going?,coco_fallback
581097,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000581097.jpg,Is that his chair? | What is the dog looking at? | Is the dog allowed on the furniture? | What is the dog's name? | What's the dog looking at?,coco_fallback
289255,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000289255.jpg,What kind of wine is in the glass in the front? | Do you plan to recork it? | Is that the proper way to pour wine? | What kind of wine is that? | Are they having a meeting?,coco_fallback
119225,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000119225.jpg,Is the boy kicking the ball? | How big is that ball? | How far did he kick the ball? | How far can he kick the ball? | How old is the boy?,coco_fallback
285978,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000285978.jpg,What kind of mushrooms are those? | How much do you think this plate of food costs? | Are those french fries fresh made? | What kind of sandwich is that? | Was the cheeseburger good?,coco_fallback
367935,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000367935.jpg,How many packages do you think it can carry? | Is this plane taking off? | How many packages can that plane hold? | How did you get so close? | What airport is this at ?,coco_fallback
554635,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000554635.jpg,What are their names? | How much did that cake cost? | Is the bride cutting the cake? | When was the wedding? | Who made this cake?,coco_fallback
439364,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000439364.jpg,Is that a dog or a cat? | Is this animal drinking from the toilet? | Is that a cat? | Is the cat throwing up? | Why is there an animal in the toilet?,coco_fallback
324603,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000324603.jpg,Is your daughter taking tennis lessons? | Are these girls taking tennis lessons? | Are they joining a team? | Why are those tennis courts dirt? | Are these children related?,coco_fallback
7035,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000007035.jpg,What ocean is this? | Are they riding in a race? | Is that a jockey on the horse? | Where are they going? | Are these people racing horses?,coco_fallback
112860,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000112860.jpg,What are the gates for? | Why is the street blocked off? | why is the street blocked | What is the purpose of the road blocks? | Where is this?,coco_fallback
428340,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000428340.jpg,Is this fridge full of food? | Who bought all these groceries? | Does this refrigerator run properly? | Did they just go grocery shopping? | Why do they need so many condiments?,coco_fallback
3305,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000003305.jpg,What type of bird is that? | What is in the birdfeeder? | How long did it take you to get this picture? | What kind of hummingbird is that? | What type of liquid do you use in the hummingbird feeder?,coco_fallback
122108,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000122108.jpg,What zoo do you think this is? | Was this photo taken at a zoo? | DO the giraffes ever try to escape? | How tall are those giraffes? | What zoo is this?,coco_fallback
307817,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000307817.jpg,How many years has he been surfing? | Is it a waterfall? | Is this guy a professional surfer? | Is the man going to wash out? | How much body fat does he have?,coco_fallback
251293,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000251293.jpg,What team does he play for? | Is his team winning? | Is the boy next at bat? | Is the kid focused on baseball? | How old is he?,coco_fallback
175353,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000175353.jpg,Where is this type of meal regular at? | Did you cook that yourself? | What is the purple stuff? | What is the purple stuff on the plate? | What is that blue stuff you cooked?,coco_fallback
485180,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000485180.jpg,Did this band play children's songs? | Why is there a mountain of stuffed animals? | Why are there so many stuffed animals? | Is this the prison band? | Why are there so many stuffed animals in front of the musicians?,coco_fallback
343284,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000343284.jpg,What is being made? | What are they going to make? | What were you baking? | What is this person preparing? | Are you making cookies?,coco_fallback
158933,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000158933.jpg,What would this item go for in an auction? | What kind of statue is this? | Is this a trophy? | Why is that clock priced so high? | Is this an antique store?,coco_fallback
478298,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000478298.jpg,Does the baby already brush her own teeth? | Does she know how to use it? | Where can you get slippers like those? | What kind of shoes are those? | How old is that child?,coco_fallback
546594,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000546594.jpg,Where did you see that plane? | What are those pointy things on each wing? | What type of plane is that? | Did you get to see it up close? | What kind of airplane is that?,coco_fallback
197636,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000197636.jpg,Is that a shipping boat on the water? | Why is that ship so close to the beach? | Is that ship too close to shore? | What kind of ship is that? | Why are those people watching the boat?,coco_fallback
186099,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000186099.jpg,How far away is the ski slope? | Why does the shadow look as blue as the sky? | Is there a ski lift nearby? | When did you start skiing? | Is everyone skiing the same way?,coco_fallback
288223,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000288223.jpg,Where was this photograph of the skier taken? | Is this a professional skier? | What skiing competition is the person in? | Is that a girl? | Was this a competition?,coco_fallback
441905,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000441905.jpg,Why is she wearing suspenders and a tie? | Was this on TV? | Why is the woman here dressed in somewhat masculine clothes? | Is she appearing in a play? | Where can I buy a tie like that?,coco_fallback
137045,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000137045.jpg,Is the bear searching for food? | Do bears pant like dogs? | Was he the only bear? | Was the bear in the wild? | What kind of bear is that?,coco_fallback
565564,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000565564.jpg,"Why are there double sinks? | Does this sink scream ""backsplash"" to you? | How big is that sink? | Is this kitchen freshly cleaned? | Whose kitchen is this?",coco_fallback
243526,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000243526.jpg,How old is the kid? | How old is this kid? | What brand cell phone is she holding? | Does the baby play games on the phone? | What nationality is this adorable family?,coco_fallback
243527,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000243527.jpg,Will anyone ever pick up this hitchhiker? | Did he really end up hitching a ride? | Where is he hitching a ride to? | Where is he going? | Is he really trying to catch a ride?,coco_fallback
333555,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000333555.jpg,Is this an actual home or a showcase? | Is it always this clean? | Are the candles scented? | How often do you dust? | How much is the rent for this place?,coco_fallback
176551,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000176551.jpg,Whose house is this? | Where did they get those suitcases? | Why are there suitcases under the desk? | What is the name of the artist who made the painting hanging on the wall? | What is in that chest on the table?,coco_fallback
163239,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000163239.jpg,How long have you been skateboarding? | Where is that skate park located? | Are there more male or female skaters? | Do you think the person eventually fell down? | What is his name?,coco_fallback
534093,coco,http://images.cocodataset.org/train2014/COCO_train2014_000000534093.jpg,What is in that window? | Where is this? | Who lives in this room? | Was this taken in Mexico? | Is this near where you live?,coco_fallback
