image_id,image_url,query_term,questions,captions,wayback_timestamp,source_type
b96b55c5-6411-4b0c-ac0d-cf422af44954,http://static3.businessinsider.com/image/536205e969beddd73b667748/report-att-has-approached-directv-about-possible-acquisition.jpg,approached,When was this blimp flown?---What was on display on the blimp?---What is this blimp flying?---What's inside that blimp?---How does a blimp steer?,A blue blimp that has the word DIRECTV printed on the side of it---A blimp with the DIRECTV logo on the side---A DirecTV blimp---The big blue direct TV blimp soaring in the sky---direct tv blimp,,original
20c56684-5f05-449e-a524-b38265e46598,http://images4.fanpop.com/image/photos/22200000/Spike-Season-6-Promos-spike-22268535-2069-2560.jpg,spike,"How many films has this actor starred in?---Who is the man with the curly, blonde hair?---Who is this man?---Is he an actor?---Is this man a magician?","A man with blonde hair and a black shirt---A man with light blonde, almost white, hair is staring intently at something in the distance.---A man with blonde hair and a black shirt posing in a building---A man in black with bleached hair---A man is posing for a photograph",,original
964f698f-d5a8-4ddc-92be-fc52ca50a649,http://lifeasahuman.com/files/2011/08/shake-hands-concepts-3.jpg,shaking,How long have the two people shaking hands known each other?---What are they shaking on?---Are these two hands of females?---What type of deal did these peole make?---Why are they shaking hands?,A handshake---Two hands shaking each other---a single black and a single white person shaking hands---A hand shake between two people---A closeup of a handshake,,original
c4cb9297-0002-46c6-920c-c2c375cd2cf0,http://apod.nasa.gov/apod/image/0906/lrolaunch_nasa_big.jpg,launching,What type of rocket is this?---Did you see the launch?---In what year was this rocket used in space?---Is this a rocket ship blasting off?---What was the outcome of this launch?,A rocket launching from a launch pad with smoke and fire trailing it---A rocket launches from its launch site---A rocket blasting off into space---A rocket taking off from the ground---A rocket launching,,original
ad385086-64dd-42aa-b0a1-2dcc5e16ffff,http://malayoganycblog.files.wordpress.com/2013/01/supportedfish_christina.jpg,supported,How long has she been lying like that?---Is this a weird yoga pose?---What kind of exercise is she doing?---Is she doing yoga or being kidnapped?---What kind of exercise is she doing?,A woman in black pants and white shirt on a yoga mat with her head on a foam block and her feet bound with a towel---A woman laying on a yoga mat with yoga blocks under her head and back---A woman doing block yoga---A woman in a relaxing yoga pose---woman laying on foam blocks on top of a blue colored yoga mat inside a room,,original
86b8ba96-9ec6-4ada-ad22-6e48deeaf4d4,http://amturing.acm.org/images/hamming-7.jpg,hamming,What kind of math or science are these men working on?---Are these men teachers?---Are these people famous?---Did these professors attend the same college?---What are these men discussing?,"There is a blackboard behind three men talking together at a table---A group of professors sitting around a table talking and smiling.---Three men in suits chatting one another, a chalkboard in the background covered in notes---Three men talking and laughing---Three men dressed in suits sitting around a table in front of a chalk board",,original
19858741-f93a-496a-90fc-21a63ddc4adf,http://2.bp.blogspot.com/-OQy-T5_Vqxw/T82sURJqJNI/AAAAAAAABC0/BG7bLzCyqvg/s1600/fair_wheel.jpg,fair,Where was this fair?---How much did the food at the fair cost?---What city is this fair being held in?---What is the cost of a ticket to this carnival?---What are the ingredients of a funnel cake?,"The ferris wheel stands tall above food stands at a fair---A carnival with a ferris wheel in the background---A ferris wheel at an amusement park---A festival with food stalls and a Ferris wheel---A carnival and a fair with funnel cakes, ticket, and a huge ferris wheel",,original
2e3568f4-47ae-417d-8e7a-ba1672986e5f,http://3.bp.blogspot.com/-WHJ7i1JmpDc/Tn9mEBMgQkI/AAAAAAAAAR8/Wdd3GeYeW8E/s1600/Black-backed+Jackal+%2528Canis+mesomelas%2529.JPG,backed,What does this animal primarily hunt?---What kind of animal is this dog-like creature?---How old is this canine?---Is this creature called a dingo?---Is that animal related to the coyote?,A jackal stands in a dry grassy area---A small scrawny dog in a brown field---A small wild dog is standing in a dry field.---A small jackal---A skinny fox,,original
e558a3db-346e-4450-a237-39263570326b,http://sottoosservazione.files.wordpress.com/2012/11/images502.jpg,named,Was this photo taken on a movie set?---What brand of cigarette is she smoking?---What movie are they acting in?---Are they in a play together?---Are these famous actors?,Two actors having a cigarette---A blonde woman in a dress smokes as a man sits next to her and talks---A man and a woman sitting next to each other smoking a cigarette---An actor and actress sitting down the woman is smoking---A black and white picture of a man and a lady sitting down talking,,original
8d35a642-19b2-4cb3-9c94-fd940bf15e6d,http://2.bp.blogspot.com/_XkEHXk-dJyg/TKnX1NY_yQI/AAAAAAAAAWQ/VIPlDx55o-0/s1600/pulled+pork+022blog.jpg,pulled,What type of meat is this?---What is the name given to this specific sandwich?q---What kind of shredded meat is that?---Is that pork or beef?---What type of bread is that?,A pulled pork sandwich---A bread bun stuffed with shredded pork---A burger with pulled meat---A pulled pork sandwich---A pulled pork sandwich on bun,,original
9433e586-41bb-4265-8b94-2b136b93949b,http://datastore05.rediff.com/h1500-w1500/thumb/4F6259655A5464655B656B586A636B716D72/62ugu46qdup5blpn.D.0.Padmini-Kolhapure-with-husband-Producer-Tutu-Sharma-at-film-MAI-Premiere-at-Cinemax-in-Mumbai.jpg,producer,Is that a coat rack in the background?---Were they out on a date?---What is the relevance of the couple in the picture?---Are these TV presenters?---Who are those people?,A man in a black shirt stands with a woman in traditional Indian garb---An Indian couple---A man and a woman pose for a photograph next to a flight of stairs---A woman in an Indian dress standing next to a man in black---A man in black stands next to a woman in a sari,,original
304138ef-70cc-4cb8-8ea1-14b293de7153,http://3.bp.blogspot.com/_cW_pN7wygQs/TMxf9c8kQ4I/AAAAAAAAEIg/fB_8H-De9Hk/s1600/DSC09494.JPG,begun,What kind of food is that?---Are those fried zucchini or eggplants?---Is that fried eggplant?---Did this eggplant taste good?---How was this food cooked?,Fried zuchini or eggplant---Slices of fried eggplant on a green leaf-shaped plate---Some sliced pieces of eggplant on a green colored plate---Small green platter with deep fried vegie for consumption---Slices of fried eggplant on a green plate,,original
909031ac-af63-412e-90c2-9b9f70e72893,http://static5.businessinsider.com/image/50f7630169beddf25b00000c/why-defense-stocks-soared-through-the-sequester.jpg,soared,Is this a new plan from the US army?---Is this jet capable of dropping bombs?---Does the pilot perform tricks?---Why does the jet's fuel trail look wet here?---What military base is this?,"Military jet taking off at sharp angle from tarmac, with building in background---A fighter jet taking off---Military jet taking off from airfield---A jet is taking off for flight---A military jet takes off quickly from an airport runway",,original
d61fd510-165c-4d11-bb74-aa5de6982c65,http://4.bp.blogspot.com/_yu_YI0MLl9E/TCst-kPgNKI/AAAAAAAADR8/rYqRg1HKg8w/s1600/moving-house.jpg,moving to a new house,Who was moving?---What moving service was used here?---Where are they moving to?---Are those people moving in or out?---Are they moving into the house?,A moving truck with some cardboard boxes---Furniture movers empty a truck filled with furniture---A moving truck being unloaded by two workers---Two men carrying items out of a truck that is full of household items---People are loading a moving truck,,original
0e93fd64-23c0-4051-8f7e-4927c346c529,http://ebmato.files.wordpress.com/2008/11/ej-programs135.jpg,program,What event was that program for?---Do they think many people will show up?---What event was that for?---Who's getting married?---Who designed the cards?,A pair of brochures laid out together on a green couch---Two pieces of paper with words on it---White brochures on a green cloth---A program for an event on a cushion---Two tickets,,original
b884acd1-dfe0-4eb4-8b76-8a30659e6f76,http://3.bp.blogspot.com/-BT_LT5S9OGI/TodMkKXzIUI/AAAAAAAABcU/-jwCmIcbLD8/s1600/sf_traffic_0930.jpg,commuting,Is there traffic like this often?---Is traffic usually that bad?---What caused the traffic jam?---What caused the traffic jam?---Is this during rush hour?,A large group of traffic full of vehicles.---Traffic jam---A very congested highway that is bumper to bumper---A highly congested highway filled with cars from bumper to bumper---A highway full of cars,,original
1bfe6fb9-f519-4b25-bab0-b4882c2eb935,http://all-that-is-interesting.com/wordpress/wp-content/uploads/2013/09/wedding-tradition-blackening.jpg,blackening,Why is she poring stuff on those men?---What kind of hazing ritual is this?---What is being poured on these two people?---Why is she pouring that on them?---Was she doing this on a dare?,A woman pouring a brown gooey substance over the heads of two people---A woman pouring gross stuff on others---Two people sitting in the back of a truck having muck poured on their head---people sitting while a woman pours black tar on their heads from a bucket---Woman pouring paint from bucket onto two friends,,original
051a80e7-7671-477a-97cb-6d140a7227a4,http://powet.tv/powetblog/wp-content/uploads/2006/08/barricade.jpg,barricade,What kind of car is that police car?---What city has police cars that are that fancy?---Is this car one that the police kept from asset forfeitures?---How fast dose that car go?---What kind of car is this police vehicle?,a hot rod police car---A black and white police car on a flat bed---A police car being transported on the back of a truck---A police car being towed---A black and white police car,,original
848e7d0f-227b-40c2-b1aa-4d098fbd0e89,http://st.depositphotos.com/1822041/1996/i/950/depositphotos_19961149-Extended-Family.jpg,extended,Is this all one family?---Who brought the watermelon?---Are they all brothers and sisters?---What country is this in?---What country is this?,A group of people are posing for a picture at a meal---A group of people pose next to a table full of food---A group of young people smile behind a plate of food---food items are kept on a table and children are  around it---A group of people at a table under a thatched roof,,original
80325fae-2310-48a9-a8b4-76ba882399ad,http://2.bp.blogspot.com/--w82llw8yOY/T3ZOIGFQTKI/AAAAAAAAAJk/lOu8YN5GP4o/s1600/realtechniquespowderbrush2.JPG,powder technique,Does this brush offer advantages over others?---Is this a brush for makeup?---Is this a new brush?---How expensive is that brush?---What is the brush used for?,A makeup brush---A makeup brush and its case---A make up applicator brush.---A makeup brush---A makeup brush with a black ad copper colored handle with black bristles,,original
30d54c66-2c39-4f5c-a1df-0f61d8c5e6f6,http://faithathomeministries.org/wp-content/uploads/2012/04/1132989_14746775.jpg,campfire,Where was this taken?---Who are the people attending this bonfire?---What is the occasion that is causing these people to gather around this fire?---What are they gathered for?---Why are these people gathered around this fire?,A group of people surrounding a large bonfire in the middle of the forest---A group of people are sitting around a large outdoor bonfire---A group of adults gathered around a big bonfire at nightl---people around large campfire---A group of people huddled around a bonfire,,original
acb14e45-bb55-4a7d-9519-5bf4635b1fcb,http://4.bp.blogspot.com/-bF1L9jLXGkc/UTDQSiFNPwI/AAAAAAAAAcY/Xd2O6ZkZVfk/s1600/Spring.jpg,spring,What kind of birds are those?---What kind of bird is that?---What species of birds are those?---What type of birds are these?---What kind of birds are they?,Two blue birds perched on pink flowers---Two pretty blue birds sitting on a limb with bright pink flowers on it---Two blue birds sitting on a punk flowered tree---Two blue birds face each other on a flowered perch---Two blue birds sit on a tree branch that's covered in pink flowers,,original
36e0ee1b-3ffe-42ca-ab35-70f2bd57c2d8,http://bryancmontgomery.files.wordpress.com/2010/10/2009worldseries.jpg,world series,How crazy did the fans get after the victory?---Who were they playing against?---Did these guys just win an important game?---Who did they win against?---Are these men celebrating winning a championship game?,A group of baseball players jumping around celebrating with the crowd watching---A professional baseball team celebrating a victory---A group of baseball players celebrating a game after a win.---A group of baseball players celebrate in uniform---A group of baseball players and coaches is celebrating on the field after a win.,,original
454d4e99-fdf4-472f-9d81-30546b160c0d,http://images.wisegeek.com/receipt.jpg,receipt,What language is this receipt in?---What does zu zahlen mean?---What is that a receipt of?---What language is the receipt in?---What kind of food did they serve?,"A coiled receipt---A receipt for 21,13---A receipt that has numbers on it as well as text---A paper receipt---A receipt for 21,13",,original
2758dd4f-b79a-447d-916b-ba1935516f45,http://2.bp.blogspot.com/-pdYTEO1IoPA/Ty7OikOHblI/AAAAAAAABS8/wyuBqwe4VNE/s1600/helpinghand.jpg,helping hand,Why is one hand reaching out to the other?---Are they trying to touch fingers?---Do you think this is a beautiful picture?---How far apart are they?---Who's hands are those?,Two hands point towards each other with the sun between them---Two hands reach for each other---Two hands reaching for each other under a bright sky---Two hands reaching for each other---Two hands reach for eachother,,original
7674c476-3ce4-414b-a071-70e535c700eb,http://news.bbc.co.uk/media/images/46448000/jpg/_46448070_ponting_stumped766.jpg,stumping,What country does the player in the purple uniform represent?---What game are they playing?---How long dose it take to lean the rules of that sport?---What game are these guys playing?---Are they playing cricket?,"These are two players participating on a field in a team sport---Two men, one in a red uniform and one in a yellow uniform, are playing cricket---A cricket player trying to hit a ball while another player tries to chase him---A man swings and misses during a game of cricket---Athletes are competing in a sport",,original
ca896842-513b-4de0-acdf-038cd04e4584,http://deuelfamily.files.wordpress.com/2012/10/pealing-apple1.jpg,pealing,Is it really safe to let a child use that?---What are you going to do with these apples?---How many apples is this kid going to peel?---Was the apple tasty?---IS the apple peeler easy for children to use?,A person is peeling an apple---A person peeling a green apple with a black peeler---Someone peeling apples---A child is peeling an apple---A person using a peeler on a green apple on a table,,original
911d712c-ed82-4cb1-91f1-66bb06b1c3a6,http://4.bp.blogspot.com/-J8uvr7YiZLw/UzHSJQaK4PI/AAAAAAAEH18/4Fv-aAtKd0Q/s1600/prom_proposals_14.jpg,proposals,Why did he ask her to the prom using a banner?---How long had they known each other?---What high school do these people attend?---How long have these two people known each other?---Who are they?,A woman giving a man a hug while other people watch---A couple of young men holding a sign inviting a girl to go to the prom---An athletic girl hugs a boy next to a sign that mentions the prom---A girl hugging a man who is holding a prom sign---A young girl hugging a young man after he asked her to prom,,original
3a30a32e-a156-45f4-8c93-b4e562ef431c,https://04varvara.files.wordpress.com/2014/06/00-russian-feast-06-06-14.jpg?w=800&h=600,feast,What is all of that food for?---How many people will be eating this feast?---Why is there so much food?---How any people came for that feast?---Why is all the food laid out?,"A huge buffet of food laid out on a dining room table---A giant table full of food---A large table has food covering all available space---A table filled with many plates of food, looks like a feast---A table loaded down with all different types of food ready to be served",,original
5508c2b3-46fc-41e1-9005-381c0d5b0cf4,http://static.guim.co.uk/sys-images/Guardian/Pix/pictures/2014/5/27/1401207634122/1fdbd1f4-aeaf-4c2c-88c4-e00a646ace43-2060x1236.jpeg,soared,What do those pills do?---What illness do these pills treat?---What kind of medicine is the Lilly pill?---What is this drug for?---What kind of pills are these?,A green colored pill---Lilly green and yellow pills---A group of pills---Green and white pills in their packaging---green and white drug capsule from Eli Lilly,,original
60db56d8-1182-45f2-add5-1961eda1c3a0,http://www.home-designing.com/wp-content/uploads/2009/02/classic_room_by_5tarfish.jpg,interior design,What is the primary purpose of this room?---What kind of room is this?---Who designed the living room?---Is this your living room?---Is this room located in a mansion?,"A large room with a white ceiling and couches and chairs---A formal room has curtains and several formal places to sit---An elegant dining room---A large, richly decorated living room---A fancily appointed room",,original
3f3c646a-d695-4df9-b9c3-53ea90af7945,http://gaetanpelletier.files.wordpress.com/2012/03/erosion.jpg,erosion,Why are there cracks in the land?---What caused those cracks?---What causes that?---What causes those holes?---Did an earthquake happen?,Big cracks in the side of a hill---Some caverns from the side of a hill that is full of dirt and grass---A hilly mountainside with several gashed in rock saves.---A cliff side with large fissures---A hill with dead grass and jagged cuts where the earth has separated,,original
9fcdeb22-c260-4af5-aedb-ab1d6a5f58f8,https://lwplibrary.files.wordpress.com/2015/01/jam-session-jan27-05.jpg,jam session,What song are they playing?---What kind of music are they playing?---Who are they performing for?---What song are they playing?---What sing was he singing?,A band giving a live performance---A band performing with two guitarists and one singer---Some people are playing guitar.---Students learning how to play instruments---Two musicians playing guitars,,original
ed4d0288-b737-4713-a95a-90cfbe64a651,http://3.bp.blogspot.com/-cg8WTIs2Cdo/UB7T89npjII/AAAAAAAAEHs/1vD6jv-HPrg/s1600/diaadia.jpg,looks,Is that someone famous?---Is this woman a famous model?---Why are they being photographed?---Who is she?---Is this the same woman in all three pictures?,Three pictures of a woman in different outfits---A woman with long brown hair posing for three photos---Three pictures of the same woman dressed in different casual outfits---Three images of the same woman---Tri split photo of young woman in various outfits,,original
22b207ad-5ff9-45f0-954f-726a737b239d,http://static.wixstatic.com/media/6a5bf0_bdb28f81042420045524f26045d57765.jpg_srz_1619_786_85_22_0.50_1.20_0.00_jpg_srz,sporting event,What is the name of this golfing event?---Who won?---Are any famous golf players in this event?---Did someone just make a hole in one?---Was the audience quiet?,A large crowd watching golfers golf---A large audience of onlookers at a golf tournament---A crowd of people around a green---Large crowd of spectators at golfing event watching action at hole---A large group of people watch players on a golf course,,original
48c64e55-a8b6-4976-b3c6-a0059541e902,http://3.bp.blogspot.com/_8TxfHM0Bo0I/TDf_xexo9XI/AAAAAAAAAAw/k1ht3G6ONSk/s1600/RICE+PLANT.jpg,crop,Was there a feild of grain?---Is this field a part of a large farm?---How close to harvest is the wheat?---What kind of plant is that?---What kind of crop is that/,some blades of grass with some wheat straws among it---Green plants with seeds growing out of them---Rice plants---Green bushes have brown stalks growing from them---Wheat grass,,original
24210a50-407b-4ffa-ad6a-89145aa21cea,http://www.magazine-auto.fr/wp/wp-content/uploads/2013/07/Paris-Peripherique-1024x709.jpg,auto limitation,"What interstate is that?---Why is the traffic so bad?---How long do you think it would take to drive a mile in this traffic?---What caused the traffic jam?---Is that rush hour in the morning, or the afternoon?",A highway with heavy traffic---lots of different vehicles going different directions on the highway where all lanes are stopped---Traffic jam---a congested interstate with many vehicles in gridlock---Freeway with very heavy traffic during rush hour,,original
43b3c651-5f43-4142-b56c-137019d3fedb,http://www.evolo.us/wp-content/uploads/2012/10/prechteck_floralgate_00.jpg,landmark,Who designed this awesome structure?---Was this made as an art piece?---What kind of building is that?---What landmark is this?---What city is this sculpture in?,A large outdoor sculpture---An artistic sculpture stands high as people look on---A large sculpture---People are posing for pictures in front of a Korean piece of artwork.---A statue of wood,,original
1783c76a-0155-49b4-9f19-75c19502cdbf,http://images6.fanpop.com/image/photos/33000000/Death-Becomes-Her-death-becomes-her-33021045-2549-1897.jpg,becomes,What movie is this from?---What movie is this from?---Did you ever watch this movie with Bruce Willis and it?---How many minutes is this film?---How old was Bruce Willis in this movie?,"A man in a suit with bowtie is sitting holding hands with a woman.---A man in a tuxedo and a woman in a dress from a film---A woman wearing a high collared cape looks at a man's hands---A woman is read the palm of a man---A man dressed in a black suit and a woman dressed in an ornate dress, the woman is pricking the man's finger",,original
9ec28d45-c9ba-4295-bd2c-339ab7fc7ad4,http://bretcontreras.com/wp-content/uploads/bench-press2-1024x682.jpg,bench press,How much can he bench press?---How long has this man been lifting weights?---How much can the man lift?---How much weight is he benching?---How much can this man bench press?,A man bench pressing a lot of weight while a person spots him---A man performs a chest press as another man spots---A black and white picture of a man lifting weights---A man in black and white does a bench press---A guy working out with a spotter,,original
2a09b8ba-2a6f-4ab2-b9e0-8533ff721f0b,http://www.gmmorando.it/ENG/v3_LightBox/data/images/Close%20off%20veranda.jpg,closing off,How can you tell real rattan from fake?---Is this a patio?---Is this a house or a hotel?---How often do you use that area?---Is this at a hotel or resort?,The living room of an expensive mansion that has a glass wall---A comfortable outdoor patio---An open space has places to sit and a fireplace---A patio with a chair and a couch---A living room with glass walls that open directly into the yard,,original
80f0d1ea-bd60-4d0d-a359-a1d7199ead92,http://psychclassics.yorku.ca/Pavlov/fig4-5.gif,conditioned reflex,When were these photos taken?---How old are those pictures?---What is he sitting at?---How old is this photograph?---What was that machine used for?,"A man sitting at a desk working with a strange contraption---Various frames that has picture of tables and shelves with a man sitting by one of them---A person is doing experiments on a dog---Two images of Pavlovian conditioning---A dog standing on a table, a man sitting at a desk looking at the machinery in front of him",,original
c50f672e-fe2f-415f-bd9e-9f6ac489e739,http://3.bp.blogspot.com/-M6VOBqGxDHk/TpOEHZV8RGI/AAAAAAAAAJM/JS_ULckWcVw/s1600/DSCF3194.jpg,laying,Is that a chicken farm?---Do the roosters ever fight each other?---What is the sex of the chicken in front?---How many chickens do you have?---Are these free range chickens?,Chickens sitting in a pen---Chickens of varying colors stand in a group in a pen---flock of chickens behind wire fence---A few chickens hanging out---Chickens walking near a fence,,original
33bef09b-f1c9-496c-9684-b2683065a731,http://www.centregrandlarge.com/wp-content/uploads/2013/06/pressing1.jpg,pressing,Where is this store located at in the mal?---Is that your business?---Does this business also do dry cleaning?---Who owns the store?---What types of services does this company offer?,The exterior of Pressing Grand Large---A dry cleaning storefront---A dry cleaning business---The front of a store that has the words PRESSING GRAND LARGE on the banner---The storefront of a dry cleaner,,original
056b880f-3ad7-4235-a8ac-79238242e04f,http://3.bp.blogspot.com/-euRON8xc0gQ/UvmQ32pZ3PI/AAAAAAAACpg/1_AcI6uU2Tg/s1600/movie_pic_001_093_elle_fanning_we_bought_a_zoo.png,bought,Why does this girl look sad?---Why does she look kind of sad?---Why does she look upset?---What dose she think about to make sher self cry?---Why does she look sad?,A young blonde girl with a sad expression---A blonde actress feeling emotional---A woman looks upset as she looks at another person---A blonde haired woman looks sad---A blonde haired adolescent girl with an emotional expression her face,,original
473ac3a4-5495-4e3c-9089-7a623cb200b2,http://www.achieveservices.org/wp-content/uploads/2013/06/Magnets-1.jpg,designed,How do you make these glass trinkets?---Did you collect those buttons?---What are they for?---What kind of pebbles are those?---Who collects these?,A tin filled with flat decorative glass---Four glass beads in a silver dish---Decorative pieces of glass in a small tin---Four marbles in a silver holder---A tin lid holding four stones,,original
262a636d-aed6-40ae-a88f-fcd79c205617,http://mlblogsphilliesphollowers.files.wordpress.com/2011/04/04011120pitching1.jpg,pitching,were these pitchers pitching in the same game?---Who has the best form?---What do you call this pitching stance?---Who was the best pitcher?---Is this a professional game?,Two pitchers about to release the ball---Two different baseball players---A comparison of two men delivering baseball pitches.---Two men pitching a baseball---Two baseball players are throwing pitches,,original
fbb38189-140a-4879-8fed-fe920128bc0e,http://www.topinspired.com/wp-content/uploads/2013/12/Expected-To-Pop.jpg,expected,Are they married?---Is this couple a lot of fun?---How long has this couple been together for?---How far along does she look?---Do they know if it's a boy or girl?,"A collage with a man in a pink shirt and a woman in a while dress, last frame they are kissing---A pregnancy annoncment---A couple is blowing up ballons to revel the message on them---Three picture of a woman and a man with a balloon---A man and a woman blowing up balloons with writing on them, then kissing",,original
428b6660-9c87-48c4-bc66-0d24ce6e4040,http://4.bp.blogspot.com/_Hv00QTYckz0/TS6M7qwd6VI/AAAAAAAAAok/hOmheK026u8/s1600/helping-hands-1024x785.jpg,helping hand,How many hands belong to female?---What are these people doing with their hands?---Is that a child's hand on the midlle left?---Are all these individuals related?---Whose hands are those?,Six hands reaching together---Six hands reach toward eachother---Six hands in a circle with a blue sky behind them---Sveveral hands touching one another---A group of hands reach out towards each other in a circle,,original
3c61697f-2fce-45f1-8513-7195df462802,http://rcbuildfly.weebly.com/uploads/1/0/5/3/10534852/9002454_orig.jpg,build,How well did those planes fly?---Did the kids make these?---Do these toy planes fly?---Did the kids build those planes?---Are they going to race the planes?,"Eight yellow toy airplanes---Several model airplanes lined up---A group of children with model planes---Yellow model planes lined up on the ground with children standing around---Young children stand behind rows of yellow, model planes",,original
10854238-9393-4a96-9ba1-52949db46fdc,http://images6.fanpop.com/image/photos/36900000/BTS-pictures-from-their-practice-session-bts-36909227-1000-562.jpg,practice session,Are the guys Korean?---Are they getting ready for a play or are they a boy band?---What song are these guys performing to?---Are they some sort of singing group?---Are these guys in a boy band together?,An improve group performing a skit---A man in a pointed hat and yellow sweatshirt standing on a chair with six other men in black behind him sitting in chairs with their hands in the air---A group of boys sitting in chairs---One man standing on a chair and smiling while 5 others sit down---A man stands on a chair and dances while other men react while sitting in chairs,,original
771b5ab8-40a4-4e72-8c3c-4b5e5a6c7ef7,http://basictrainingacademy.files.wordpress.com/2012/09/bench-press-with-back-arch.jpg,bench press,How much can she bench press?---What is her max bench press?---Is the man in green a personal trainer?---How much weight can this woman lift?---How heavy is that barbell?,A woman performs a chest press as a man spots---Pair of adult young men in gym working out with weights---One man does a bench press as another man spots him---A woman locking out her bench press---A woman in gym shorts does a bench press,,original
9195f633-82f0-4a74-b879-5ae0df468cab,http://farm1.staticflickr.com/47/134303284_61508cf767_b.jpg,bike race,How long was the race?---Is this the Tour de France?---Who wins the race?---Did the guy in the front win the race?---How long is this bicycle race?,A group of men riding bicycles---A group of bicyclists biking through the street during a race---Cyclists in a race---A group of men on bicycles---A group of bicyclists racing down a street in a line.,,original
7b646b9b-6595-4549-b6a6-ef5832f1ec84,http://thenextweb.com/wp-content/blogs.dir/1/files/2013/06/20130604-Fueled-5309-2571738703-O.jpg,fueled,Is that your work?---Whst company is this?---Is that the conference table?---Where is this meeting table located?---Is this where the advertizing team brainstorms?,A table sits near a wall with white chairs---A set of chairs surrounding a long table---An empty table with white chairs---A table and chairs next to a wall with advertisements---A simple meeting area,,original
3fdf0943-5b5d-4550-ac0d-8c3e83a4de99,http://th09.deviantart.net/fs70/PRE/f/2013/161/3/0/passed_out_in_ruins_by_lakehurst_images-d68jypi.jpg,passed,Why is she laying on the ground?---Why is this woman laying on the ground?---Is the woman just playing dead?---Why is she laying on the ground?---Did she end up making it?,A woman wearing a black dress laying on the dirty ground---A woman laying on the floor on her back in a black dress---A brunette woman in a short black dress and black heels laying on the dirty ground with one arm over her head---A woman is laying on the ground---A woman lying on the ground,,original
3e3e061f-5cbc-4edf-9539-7e44fbeb0c76,http://s0.geograph.org.uk/geophotos/02/24/20/2242069_1fd73d8b.jpg,faltering,What city is this?---Do they have a gardner?---What is the name of the pub?---What part of the world is this building located?,"A street corner has a brown, multi-storied building---An old building covered in ivy at the bottom---The exterior view of a building with moss overgrowth---An ivy covered building---A city street with an old row home covered in ivy",,original
591b1c3c-aaf6-45a7-a430-46a212457ece,http://blog.machinefinder.com/wp-content/uploads/2010/03/John-Deere-830-tractor-pull.jpg,pulling,Is this an annual event?---Who is driving the tractor?---Is that your tractor?---What is that piece of machinery used for?---Was this on the Fourth of July?,A tractor pulling equipment---A green tractor pulling a trailor---A tractor pull through a dirt track---A John Deere tractor pulling an orange trailer behind it while people watch---A green tractor pulls an orange trailer,,original
f4bd63f0-f364-4a16-8ea7-e4451060e83d,http://2.bp.blogspot.com/-2foJu82fCrk/TVagmXNKeRI/AAAAAAAAABQ/CcAnitIFUMg/s1600/turned+hat.jpg,turned,Is this a cowboy hat carved out of wood?---Is this hat made of cedar?---Why is that hat made out of wood?---How much does this wooden cowboy hat cost?,A wooden formed cowboy hat---A wooden carved hat---A wooden cowboy hat---A cowboy hat is made out of marble-colored wood---A wooden cowboy hat,,original
7f82afa4-d3f4-42d7-80b1-12bc031d5514,http://media-cache-ec0.pinimg.com/736x/e1/0a/19/e10a19bdff6b3c6d44c2e2641526bab3.jpg,parimutuel,Is this a race or a practice?---What do you call that type of horse race?---What kind of situation is this?---How does that horse feel?---Who is that behind the horse?,A person in a cart being pulled by a horse---A race horse running with a cart jockey on a race track---A person rides behind a horse on a race track---A man is pulled by a horse---A jockey riding a chariot is pulled behind a brown horse,,original
4cdc1155-3294-4b29-b3d8-afc947ac6f1e,http://2.bp.blogspot.com/-ZCkEX-Zm2HY/TvEgGNeLgRI/AAAAAAAABYg/tQWMxjfvk0E/s1600/helping-hands.jpg,helping hand,Why were they reaching out with their hands?---Are those kids hands?---What are the people celebrating?---Who's hands are those?---Are these the hands of your family members?,hands outstretched to form circle---Hands arranged in a circle---Seven pairs of hands forming a circle with a white cloudy sky behind them---People form their hands into a circle---People extending their arms and putting their hands in a circle against a blue sky,,original
8060e50f-5aad-453f-a678-782efd38e85a,http://www.sott.net/image/image/s6/126778/full/treasure_discovery_1.jpg,discovered,What is that used for?---Is this a piece of ancient art?---What is this artifact composed of?---Are those items from an archeological dig?---What are these artifacts?,Dug up ancient items---A concrete bowl filled with trinkets---Stone artifacts in a bowl---A few items that look like they're made out of stone gathered on the ground---A set of bones and wood in a ring,,original
8ebb1d71-c962-4747-98f2-c089e746c7a8,http://sweetsummersparadise.files.wordpress.com/2009/11/fifth-avenue.jpg,avenue,Are the streets always so deserted at night in this city?---Is this a celebration?---Which city is this?---Is that NYC?---Is that a ghost in the picture?,"city street at night with American flags on buildings---New York City---A city with tall buildings lining the street, busy at night---A view of the empire state building at night---A busy city street at night",,original
17699cf5-0eaf-4878-9908-189fb217a5b3,http://birdsontelly.files.wordpress.com/2014/04/antiques-roadshow.jpg,road show,Why is there a human with a bird head?---Why does he look like a bird?---Why does that man have a bird's head?---Why is head shaped like a bird?---Was this photo edited to put a birds head on the individual?,A man with a bird head iis talking to an aucion appraiser---An older man talks with another man with a bird head---A man in a birds head sitting with an appraiser on Antiques Roadshow---A man wears something on his head as he interacts at a table with another man---A man sitting at a table with another man who has a blue jay head,,original
